Date,Rank,Title,Artist,Score
2023-03-15,31,Nostalgia,우디 (Woody),7
2023-03-15,32,취중고백,김민석 (멜로망스),7
2023-03-15,33,너와 함께,김민석 (멜로망스),7
2023-03-15,34,Shut Down,BLACKPINK,7
2023-03-15,35,Rush Hour (Feat. j-hope of BTS),Crush,7
2023-03-15,36,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,7
2023-03-15,37,STAY,"Justin Bieber, The Kid LAROI",7
2023-03-15,38,내가 아니라도,주호,7
2023-03-15,39,Unholy,"Sam Smith, Kim Petras",7
2023-03-15,40,TOMBOY,(여자)아이들,7
2023-03-15,41,Pink Venom,BLACKPINK,6
2023-03-15,42,Poppy (Korean Ver.),STAYC(스테이씨),6
2023-03-15,43,FEARLESS,LE SSERAFIM (르세라핌),6
2023-03-15,44,그라데이션,10CM,6
2023-03-15,45,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),6
2023-03-15,46,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),6
2023-03-15,47,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-03-15,48,혼자가 아닌 나,정효빈,6
2023-03-15,49,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),6
2023-03-15,50,Sugar Rush Ride,투모로우바이투게더,6
2023-03-15,51,on the street (with J. Cole),"J. Cole, j-hope",5
2023-03-15,52,마지막 사랑,신예영,5
2023-03-15,53,그대를 알고,송하예,5
2023-03-15,54,오르트구름,윤하 (YOUNHA),5
2023-03-15,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2023-03-15,56,네가 보고 싶은 건 자연스러운 거겠지,신예영,5
2023-03-15,57,잘가요,주호,5
2023-03-15,58,우리들의 블루스,임영웅,5
2023-03-15,59,ELEVEN,IVE (아이브),5
2023-03-15,60,나의 X에게,경서,5
2023-03-15,61,Dynamite,방탄소년단,4
2023-03-15,62,그댄 행복에 살텐데 (2022),최유리,4
2023-03-15,63,딱 10CM만,"10CM, BIG Naughty (서동현)",4
2023-03-15,64,봄날,방탄소년단,4
2023-03-15,65,Off My Face,Justin Bieber,4
2023-03-15,66,자격지심 (Feat. ZICO),BE'O (비오),4
2023-03-15,67,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",4
2023-03-15,68,That That (prod. & feat. SUGA of BTS),싸이 (PSY),4
2023-03-15,69,LOVE me,BE'O (비오),4
2023-03-15,70,밤하늘의 별을(2020),경서,4
2023-03-15,71,떠나보낼 준비해 둘걸 그랬어,임한별,3
2023-03-15,72,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),3
2023-03-15,73,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",3
2023-03-15,74,Expectations,"Anne-Marie, (여자)아이들, 민니 ((여자)아이들)",3
2023-03-15,75,다시 만날 수 있을까,임영웅,3
2023-03-15,76,보고싶었어,WSG워너비(4FIRE),3
2023-03-15,77,이젠 안녕,투모로우바이투게더,3
2023-03-15,78,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,3
2023-03-15,79,Butter,방탄소년단,3
2023-03-15,80,첫사랑,백아,3
2023-03-15,81,니 번호가 뜨는 일,이예준,2
2023-03-15,82,WHEN I MOVE,카라,2
2023-03-15,83,혼자서 걸어요 (Prod. by 나얼),태연 (TAEYEON),2
2023-03-15,84,이제 나만 믿어요,임영웅,2
2023-03-15,85,그대라는 사치,임창정,2
2023-03-15,86,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth",2
2023-03-15,87,Love story,볼빨간사춘기,2
2023-03-15,88,Permission to Dance,방탄소년단,2
2023-03-15,89,무지개,임영웅,2
2023-03-15,90,London Boy,임영웅,2
2023-03-15,91,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현),1
2023-03-15,92,주저하는 연인들을 위해,잔나비,1
2023-03-15,93,아버지,임영웅,1
2023-03-15,94,희재,성시경,1
2023-03-15,95,Polaroid,임영웅,1
2023-03-15,96,걸음을 멈추는 날,나얼,1
2023-03-15,97,내 손을 잡아,아이유,1
2023-03-15,98,인생찬가,임영웅,1
2023-03-15,99,새벽에 걸려온 너의 전화는,한동근,1
2023-03-15,100,A bientot,임영웅,1
2023-03-16,1,Ditto,NewJeans,10
2023-03-16,2,OMG,NewJeans,10
2023-03-16,3,Hype boy,NewJeans,10
2023-03-16,4,심(心),DK(디셈버),10
2023-03-16,5,Teddy Bear,STAYC(스테이씨),10
2023-03-16,6,사건의 지평선,윤하 (YOUNHA),10
2023-03-16,7,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),10
2023-03-16,8,사랑하기 싫어,지아,10
2023-03-16,9,I Don't Think That I Like Her,Charlie Puth,10
2023-03-16,10,Attention,NewJeans,10
2023-03-16,11,ANTIFRAGILE,LE SSERAFIM (르세라핌),9
2023-03-16,12,CHRISTIAN,Zior Park,9
2023-03-16,13,나비무덤,포맨 (4MEN),9
2023-03-16,14,After LIKE,IVE (아이브),9
2023-03-16,15,VIBE (feat. Jimin of BTS),태양,9
2023-03-16,16,사랑인가 봐,멜로망스,9
2023-03-16,17,LOVE DIVE,IVE (아이브),9
2023-03-16,18,Dangerously,Charlie Puth,9
2023-03-16,19,Candy,NCT DREAM,9
2023-03-16,20,너의 모든 순간,성시경,9
2023-03-16,21,Nxde,(여자)아이들,8
2023-03-16,22,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),8
2023-03-16,23,NIGHT DANCER,imase,8
2023-03-16,24,Monologue,테이,8
2023-03-16,25,사랑은 늘 도망가,임영웅,8
2023-03-16,26,Nostalgia,우디 (Woody),8
2023-03-16,27,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),8
2023-03-16,28,That's Hilarious,Charlie Puth,8
2023-03-16,29,해요 (2022),#안녕,8
2023-03-16,30,Cookie,NewJeans,8
2023-03-16,31,Say I Love You,우디 (Woody),7
2023-03-16,32,너와 함께,김민석 (멜로망스),7
2023-03-16,33,취중고백,김민석 (멜로망스),7
2023-03-16,34,Rush Hour (Feat. j-hope of BTS),Crush,7
2023-03-16,35,Shut Down,BLACKPINK,7
2023-03-16,36,STAY,"Justin Bieber, The Kid LAROI",7
2023-03-16,37,내가 아니라도,주호,7
2023-03-16,38,Unholy,"Sam Smith, Kim Petras",7
2023-03-16,39,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,7
2023-03-16,40,TOMBOY,(여자)아이들,7
2023-03-16,41,Pink Venom,BLACKPINK,6
2023-03-16,42,혼자가 아닌 나,정효빈,6
2023-03-16,43,그라데이션,10CM,6
2023-03-16,44,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),6
2023-03-16,45,Poppy (Korean Ver.),STAYC(스테이씨),6
2023-03-16,46,FEARLESS,LE SSERAFIM (르세라핌),6
2023-03-16,47,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),6
2023-03-16,48,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-03-16,49,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),6
2023-03-16,50,on the street (with J. Cole),"J. Cole, j-hope",6
2023-03-16,51,Sugar Rush Ride,투모로우바이투게더,5
2023-03-16,52,오르트구름,윤하 (YOUNHA),5
2023-03-16,53,그대를 알고,송하예,5
2023-03-16,54,마지막 사랑,신예영,5
2023-03-16,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2023-03-16,56,네가 보고 싶은 건 자연스러운 거겠지,신예영,5
2023-03-16,57,잘가요,주호,5
2023-03-16,58,우리들의 블루스,임영웅,5
2023-03-16,59,Dynamite,방탄소년단,5
2023-03-16,60,나의 X에게,경서,5
2023-03-16,61,ELEVEN,IVE (아이브),4
2023-03-16,62,그댄 행복에 살텐데 (2022),최유리,4
2023-03-16,63,딱 10CM만,"10CM, BIG Naughty (서동현)",4
2023-03-16,64,봄날,방탄소년단,4
2023-03-16,65,Off My Face,Justin Bieber,4
2023-03-16,66,자격지심 (Feat. ZICO),BE'O (비오),4
2023-03-16,67,That That (prod. & feat. SUGA of BTS),싸이 (PSY),4
2023-03-16,68,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",4
2023-03-16,69,LOVE me,BE'O (비오),4
2023-03-16,70,Expectations,"Anne-Marie, (여자)아이들, 민니 ((여자)아이들)",4
2023-03-16,71,밤하늘의 별을(2020),경서,3
2023-03-16,72,떠나보낼 준비해 둘걸 그랬어,임한별,3
2023-03-16,73,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",3
2023-03-16,74,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),3
2023-03-16,75,다시 만날 수 있을까,임영웅,3
2023-03-16,76,보고싶었어,WSG워너비(4FIRE),3
2023-03-16,77,이젠 안녕,투모로우바이투게더,3
2023-03-16,78,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,3
2023-03-16,79,Butter,방탄소년단,3
2023-03-16,80,첫사랑,백아,3
2023-03-16,81,그대라는 사치,임창정,2
2023-03-16,82,"Jumper (Feat. 개코, MINO)",코드 쿤스트 (CODE KUNST),2
2023-03-16,83,니 번호가 뜨는 일,이예준,2
2023-03-16,84,이제 나만 믿어요,임영웅,2
2023-03-16,85,WHEN I MOVE,카라,2
2023-03-16,86,혼자서 걸어요 (Prod. by 나얼),태연 (TAEYEON),2
2023-03-16,87,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth",2
2023-03-16,88,Permission to Dance,방탄소년단,2
2023-03-16,89,무지개,임영웅,2
2023-03-16,90,주저하는 연인들을 위해,잔나비,2
2023-03-16,91,London Boy,임영웅,1
2023-03-16,92,Love story,볼빨간사춘기,1
2023-03-16,93,아버지,임영웅,1
2023-03-16,94,희재,성시경,1
2023-03-16,95,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현),1
2023-03-16,96,Polaroid,임영웅,1
2023-03-16,97,걸음을 멈추는 날,나얼,1
2023-03-16,98,내 손을 잡아,아이유,1
2023-03-16,99,인생찬가,임영웅,1
2023-03-16,100,새벽에 걸려온 너의 전화는,한동근,1
2023-03-17,1,Ditto,NewJeans,10
2023-03-17,2,OMG,NewJeans,10
2023-03-17,3,Hype boy,NewJeans,10
2023-03-17,4,심(心),DK(디셈버),10
2023-03-17,5,사건의 지평선,윤하 (YOUNHA),10
2023-03-17,6,Teddy Bear,STAYC(스테이씨),10
2023-03-17,7,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),10
2023-03-17,8,사랑하기 싫어,지아,10
2023-03-17,9,I Don't Think That I Like Her,Charlie Puth,10
2023-03-17,10,Attention,NewJeans,10
2023-03-17,11,ANTIFRAGILE,LE SSERAFIM (르세라핌),9
2023-03-17,12,After LIKE,IVE (아이브),9
2023-03-17,13,나비무덤,포맨 (4MEN),9
2023-03-17,14,CHRISTIAN,Zior Park,9
2023-03-17,15,VIBE (feat. Jimin of BTS),태양,9
2023-03-17,16,LOVE DIVE,IVE (아이브),9
2023-03-17,17,사랑인가 봐,멜로망스,9
2023-03-17,18,Candy,NCT DREAM,9
2023-03-17,19,Dangerously,Charlie Puth,9
2023-03-17,20,너의 모든 순간,성시경,9
2023-03-17,21,Nxde,(여자)아이들,8
2023-03-17,22,NIGHT DANCER,imase,8
2023-03-17,23,사랑은 늘 도망가,임영웅,8
2023-03-17,24,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),8
2023-03-17,25,Monologue,테이,8
2023-03-17,26,Nostalgia,우디 (Woody),8
2023-03-17,27,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),8
2023-03-17,28,That's Hilarious,Charlie Puth,8
2023-03-17,29,해요 (2022),#안녕,8
2023-03-17,30,Rush Hour (Feat. j-hope of BTS),Crush,8
2023-03-17,31,Cookie,NewJeans,7
2023-03-17,32,Say I Love You,우디 (Woody),7
2023-03-17,33,on the street (with J. Cole),"J. Cole, j-hope",7
2023-03-17,34,취중고백,김민석 (멜로망스),7
2023-03-17,35,너와 함께,김민석 (멜로망스),7
2023-03-17,36,내가 아니라도,주호,7
2023-03-17,37,Shut Down,BLACKPINK,7
2023-03-17,38,STAY,"Justin Bieber, The Kid LAROI",7
2023-03-17,39,Unholy,"Sam Smith, Kim Petras",7
2023-03-17,40,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,7
2023-03-17,41,TOMBOY,(여자)아이들,6
2023-03-17,42,혼자가 아닌 나,정효빈,6
2023-03-17,43,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),6
2023-03-17,44,그라데이션,10CM,6
2023-03-17,45,Pink Venom,BLACKPINK,6
2023-03-17,46,FEARLESS,LE SSERAFIM (르세라핌),6
2023-03-17,47,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-03-17,48,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),6
2023-03-17,49,Set Me Free Pt.2,지민,6
2023-03-17,50,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),6
2023-03-17,51,Dynamite,방탄소년단,5
2023-03-17,52,Poppy (Korean Ver.),STAYC(스테이씨),5
2023-03-17,53,오르트구름,윤하 (YOUNHA),5
2023-03-17,54,그대를 알고,송하예,5
2023-03-17,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2023-03-17,56,Sugar Rush Ride,투모로우바이투게더,5
2023-03-17,57,마지막 사랑,신예영,5
2023-03-17,58,봄날,방탄소년단,5
2023-03-17,59,잘가요,주호,5
2023-03-17,60,우리들의 블루스,임영웅,5
2023-03-17,61,ELEVEN,IVE (아이브),4
2023-03-17,62,나의 X에게,경서,4
2023-03-17,63,네가 보고 싶은 건 자연스러운 거겠지,신예영,4
2023-03-17,64,That That (prod. & feat. SUGA of BTS),싸이 (PSY),4
2023-03-17,65,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",4
2023-03-17,66,그댄 행복에 살텐데 (2022),최유리,4
2023-03-17,67,딱 10CM만,"10CM, BIG Naughty (서동현)",4
2023-03-17,68,자격지심 (Feat. ZICO),BE'O (비오),4
2023-03-17,69,Butter,방탄소년단,4
2023-03-17,70,Off My Face,Justin Bieber,4
2023-03-17,71,Expectations,"Anne-Marie, (여자)아이들, 민니 ((여자)아이들)",3
2023-03-17,72,LOVE me,BE'O (비오),3
2023-03-17,73,밤하늘의 별을(2020),경서,3
2023-03-17,74,떠나보낼 준비해 둘걸 그랬어,임한별,3
2023-03-17,75,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),3
2023-03-17,76,보고싶었어,WSG워너비(4FIRE),3
2023-03-17,77,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",3
2023-03-17,78,다시 만날 수 있을까,임영웅,3
2023-03-17,79,이젠 안녕,투모로우바이투게더,3
2023-03-17,80,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,3
2023-03-17,81,첫사랑,백아,2
2023-03-17,82,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth",2
2023-03-17,83,이제 나만 믿어요,임영웅,2
2023-03-17,84,그대라는 사치,임창정,2
2023-03-17,85,결국엔 너에게 닿아서,WSG워너비 (가야G),2
2023-03-17,86,Permission to Dance,방탄소년단,2
2023-03-17,87,London Boy,임영웅,2
2023-03-17,88,"Jumper (Feat. 개코, MINO)",코드 쿤스트 (CODE KUNST),2
2023-03-17,89,WHEN I MOVE,카라,2
2023-03-17,90,니 번호가 뜨는 일,이예준,2
2023-03-17,91,혼자서 걸어요 (Prod. by 나얼),태연 (TAEYEON),1
2023-03-17,92,Polaroid,임영웅,1
2023-03-17,93,무지개,임영웅,1
2023-03-17,94,주저하는 연인들을 위해,잔나비,1
2023-03-17,95,Love story,볼빨간사춘기,1
2023-03-17,96,아버지,임영웅,1
2023-03-17,97,희재,성시경,1
2023-03-17,98,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현),1
2023-03-17,99,내 손을 잡아,아이유,1
2023-03-17,100,새벽에 걸려온 너의 전화는,한동근,1
2023-03-18,1,Ditto,NewJeans,10
2023-03-18,2,OMG,NewJeans,10
2023-03-18,3,Hype boy,NewJeans,10
2023-03-18,4,심(心),DK(디셈버),10
2023-03-18,5,사건의 지평선,윤하 (YOUNHA),10
2023-03-18,6,Teddy Bear,STAYC(스테이씨),10
2023-03-18,7,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),10
2023-03-18,8,I Don't Think That I Like Her,Charlie Puth,10
2023-03-18,9,사랑하기 싫어,지아,10
2023-03-18,10,Attention,NewJeans,10
2023-03-18,11,ANTIFRAGILE,LE SSERAFIM (르세라핌),9
2023-03-18,12,After LIKE,IVE (아이브),9
2023-03-18,13,CHRISTIAN,Zior Park,9
2023-03-18,14,나비무덤,포맨 (4MEN),9
2023-03-18,15,VIBE (feat. Jimin of BTS),태양,9
2023-03-18,16,LOVE DIVE,IVE (아이브),9
2023-03-18,17,사랑인가 봐,멜로망스,9
2023-03-18,18,NIGHT DANCER,imase,9
2023-03-18,19,Candy,NCT DREAM,9
2023-03-18,20,Dangerously,Charlie Puth,9
2023-03-18,21,Nxde,(여자)아이들,8
2023-03-18,22,너의 모든 순간,성시경,8
2023-03-18,23,사랑은 늘 도망가,임영웅,8
2023-03-18,24,Nostalgia,우디 (Woody),8
2023-03-18,25,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),8
2023-03-18,26,Monologue,테이,8
2023-03-18,27,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),8
2023-03-18,28,Cookie,NewJeans,8
2023-03-18,29,on the street (with J. Cole),"J. Cole, j-hope",8
2023-03-18,30,That's Hilarious,Charlie Puth,8
2023-03-18,31,Rush Hour (Feat. j-hope of BTS),Crush,7
2023-03-18,32,해요 (2022),#안녕,7
2023-03-18,33,Say I Love You,우디 (Woody),7
2023-03-18,34,취중고백,김민석 (멜로망스),7
2023-03-18,35,STAY,"Justin Bieber, The Kid LAROI",7
2023-03-18,36,Unholy,"Sam Smith, Kim Petras",7
2023-03-18,37,너와 함께,김민석 (멜로망스),7
2023-03-18,38,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,7
2023-03-18,39,Shut Down,BLACKPINK,7
2023-03-18,40,내가 아니라도,주호,7
2023-03-18,41,TOMBOY,(여자)아이들,6
2023-03-18,42,혼자가 아닌 나,정효빈,6
2023-03-18,43,그라데이션,10CM,6
2023-03-18,44,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),6
2023-03-18,45,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),6
2023-03-18,46,FEARLESS,LE SSERAFIM (르세라핌),6
2023-03-18,47,Dynamite,방탄소년단,6
2023-03-18,48,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),6
2023-03-18,49,Pink Venom,BLACKPINK,6
2023-03-18,50,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-03-18,51,Poppy (Korean Ver.),STAYC(스테이씨),5
2023-03-18,52,Sugar Rush Ride,투모로우바이투게더,5
2023-03-18,53,오르트구름,윤하 (YOUNHA),5
2023-03-18,54,봄날,방탄소년단,5
2023-03-18,55,그대를 알고,송하예,5
2023-03-18,56,우리들의 블루스,임영웅,5
2023-03-18,57,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,5
2023-03-18,58,ELEVEN,IVE (아이브),5
2023-03-18,59,나의 X에게,경서,5
2023-03-18,60,마지막 사랑,신예영,5
2023-03-18,61,잘가요,주호,4
2023-03-18,62,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",4
2023-03-18,63,That That (prod. & feat. SUGA of BTS),싸이 (PSY),4
2023-03-18,64,딱 10CM만,"10CM, BIG Naughty (서동현)",4
2023-03-18,65,네가 보고 싶은 건 자연스러운 거겠지,신예영,4
2023-03-18,66,결국엔 너에게 닿아서,WSG워너비 (가야G),4
2023-03-18,67,그댄 행복에 살텐데 (2022),최유리,4
2023-03-18,68,Expectations,"Anne-Marie, (여자)아이들, 민니 ((여자)아이들)",4
2023-03-18,69,자격지심 (Feat. ZICO),BE'O (비오),4
2023-03-18,70,Off My Face,Justin Bieber,4
2023-03-18,71,Butter,방탄소년단,3
2023-03-18,72,LOVE me,BE'O (비오),3
2023-03-18,73,밤하늘의 별을(2020),경서,3
2023-03-18,74,다시 만날 수 있을까,임영웅,3
2023-03-18,75,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),3
2023-03-18,76,보고싶었어,WSG워너비(4FIRE),3
2023-03-18,77,떠나보낼 준비해 둘걸 그랬어,임한별,3
2023-03-18,78,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",3
2023-03-18,79,Set Me Free Pt.2,지민,3
2023-03-18,80,이젠 안녕,투모로우바이투게더,3
2023-03-18,81,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,2
2023-03-18,82,첫사랑,백아,2
2023-03-18,83,이제 나만 믿어요,임영웅,2
2023-03-18,84,Left and Right (Feat. Jung Kook of BTS),"방탄소년단, 정국, Charlie Puth",2
2023-03-18,85,그대라는 사치,임창정,2
2023-03-18,86,Permission to Dance,방탄소년단,2
2023-03-18,87,WHEN I MOVE,카라,2
2023-03-18,88,무지개,임영웅,2
2023-03-18,89,London Boy,임영웅,2
2023-03-18,90,니 번호가 뜨는 일,이예준,2
2023-03-18,91,Love story,볼빨간사춘기,1
2023-03-18,92,주저하는 연인들을 위해,잔나비,1
2023-03-18,93,아버지,임영웅,1
2023-03-18,94,혼자서 걸어요 (Prod. by 나얼),태연 (TAEYEON),1
2023-03-18,95,Polaroid,임영웅,1
2023-03-18,96,희재,성시경,1
2023-03-18,97,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현),1
2023-03-18,98,"Jumper (Feat. 개코, MINO)",코드 쿤스트 (CODE KUNST),1
2023-03-18,99,새벽에 걸려온 너의 전화는,한동근,1
2023-03-18,100,내 손을 잡아,아이유,1
2023-03-19,1,Ditto,NewJeans,10
2023-03-19,2,OMG,NewJeans,10
2023-03-19,3,Hype boy,NewJeans,10
2023-03-19,4,심(心),DK(디셈버),10
2023-03-19,5,사건의 지평선,윤하 (YOUNHA),10
2023-03-19,6,Teddy Bear,STAYC(스테이씨),10
2023-03-19,7,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),10
2023-03-19,8,사랑하기 싫어,지아,10
2023-03-19,9,I Don't Think That I Like Her,Charlie Puth,10
2023-03-19,10,Attention,NewJeans,10
2023-03-19,11,CHRISTIAN,Zior Park,9
2023-03-19,12,나비무덤,포맨 (4MEN),9
2023-03-19,13,ANTIFRAGILE,LE SSERAFIM (르세라핌),9
2023-03-19,14,After LIKE,IVE (아이브),9
2023-03-19,15,VIBE (feat. Jimin of BTS),태양,9
2023-03-19,16,LOVE DIVE,IVE (아이브),9
2023-03-19,17,사랑인가 봐,멜로망스,9
2023-03-19,18,Nostalgia,우디 (Woody),9
2023-03-19,19,NIGHT DANCER,imase,9
2023-03-19,20,Dangerously,Charlie Puth,9
2023-03-19,21,Candy,NCT DREAM,8
2023-03-19,22,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),8
2023-03-19,23,너의 모든 순간,성시경,8
2023-03-19,24,Nxde,(여자)아이들,8
2023-03-19,25,사랑은 늘 도망가,임영웅,8
2023-03-19,26,on the street (with J. Cole),"J. Cole, j-hope",8
2023-03-19,27,Monologue,테이,8
2023-03-19,28,That's Hilarious,Charlie Puth,8
2023-03-19,29,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),8
2023-03-19,30,Say I Love You,우디 (Woody),8
2023-03-19,31,Cookie,NewJeans,7
2023-03-19,32,너와 함께,김민석 (멜로망스),7
2023-03-19,33,해요 (2022),#안녕,7
2023-03-19,34,혼자가 아닌 나,정효빈,7
2023-03-19,35,Rush Hour (Feat. j-hope of BTS),Crush,7
2023-03-19,36,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),7
2023-03-19,37,Unholy,"Sam Smith, Kim Petras",7
2023-03-19,38,취중고백,김민석 (멜로망스),7
2023-03-19,39,STAY,"Justin Bieber, The Kid LAROI",7
2023-03-19,40,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,7
2023-03-19,41,Shut Down,BLACKPINK,6
2023-03-19,42,내가 아니라도,주호,6
2023-03-19,43,TOMBOY,(여자)아이들,6
2023-03-19,44,그라데이션,10CM,6
2023-03-19,45,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),6
2023-03-19,46,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),6
2023-03-19,47,FEARLESS,LE SSERAFIM (르세라핌),6
2023-03-19,48,Poppy (Korean Ver.),STAYC(스테이씨),6
2023-03-19,49,Pink Venom,BLACKPINK,6
2023-03-19,50,Sugar Rush Ride,투모로우바이투게더,6
2023-03-19,51,결국엔 너에게 닿아서,WSG워너비 (가야G),5
2023-03-19,52,다정히 내 이름을 부르면,"전건호, 경서예지",5
2023-03-19,53,Expectations,"Anne-Marie, (여자)아이들, 민니 ((여자)아이들)",5
2023-03-19,54,Dynamite,방탄소년단,5
2023-03-19,55,오르트구름,윤하 (YOUNHA),5
2023-03-19,56,그대를 알고,송하예,5
2023-03-19,57,우리들의 블루스,임영웅,5
2023-03-19,58,봄날,방탄소년단,5
2023-03-19,59,마지막 사랑,신예영,5
2023-03-19,60,잘가요,주호,5
2023-03-19,61,ELEVEN,IVE (아이브),4
2023-03-19,62,나의 X에게,경서,4
2023-03-19,63,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2023-03-19,64,네가 보고 싶은 건 자연스러운 거겠지,신예영,4
2023-03-19,65,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",4
2023-03-19,66,딱 10CM만,"10CM, BIG Naughty (서동현)",4
2023-03-19,67,그댄 행복에 살텐데 (2022),최유리,4
2023-03-19,68,That That (prod. & feat. SUGA of BTS),싸이 (PSY),4
2023-03-19,69,Off My Face,Justin Bieber,4
2023-03-19,70,자격지심 (Feat. ZICO),BE'O (비오),4
2023-03-19,71,이젠 안녕,투모로우바이투게더,3
2023-03-19,72,LOVE me,BE'O (비오),3
2023-03-19,73,그대라는 사치,임창정,3
2023-03-19,74,Butter,방탄소년단,3
2023-03-19,75,다시 만날 수 있을까,임영웅,3
2023-03-19,76,Set Me Free Pt.2,지민,3
2023-03-19,77,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),3
2023-03-19,78,밤하늘의 별을(2020),경서,3
2023-03-19,79,떠나보낼 준비해 둘걸 그랬어,임한별,3
2023-03-19,80,첫사랑,백아,3
2023-03-19,81,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",2
2023-03-19,82,보고싶었어,WSG워너비(4FIRE),2
2023-03-19,83,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,2
