Date,Rank,Title,Artist
2020-01-05,54,Feel Special,TWICE (트와이스)
2020-01-05,55,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020-01-05,56,Santa Tell Me,Ariana Grande
2020-01-05,57,허전해,폴킴
2020-01-05,58,Paris in the Rain,Lauv
2020-01-05,59,사계 (Four Seasons),태연 (TAEYEON)
2020-01-05,60,Snowman,Sia
2020-01-05,61,헤어지자 (Prod. 정키),휘인 (Whee In)
2020-01-05,62,중2병,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-05,63,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020-01-05,64,LION,(여자)아이들
2020-01-05,65,노을,다비치
2020-01-05,66,너에게 못했던 내 마지막 말은,다비치
2020-01-05,67,주저하는 연인들을 위해,잔나비
2020-01-05,68,unlucky,아이유
2020-01-05,69,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020-01-05,70,봄날,방탄소년단
2020-01-05,71,샤넬 (Feat. 박봄),MC몽
2020-01-05,72,나의 어깨에 기대어요,10CM
2020-01-05,73,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020-01-05,74,All I Want for Christmas Is You,Mariah Carey
2020-01-05,75,벗,닐로(Nilo)
2020-01-05,76,헤어져줘서 고마워,벤
2020-01-05,77,날 보러 와요 (Come See Me),AOA
2020-01-05,78,우리 왜 헤어져야 해,신예영
2020-01-05,79,우리 어떻게 할까요,첸 (CHEN)
2020-01-05,80,이별행동,이우
2020-01-05,81,솔직하게 말해서 나,김나영
2020-01-05,82,그때가 좋았어,케이시 (Kassy)
2020-01-05,83,IDOL,방탄소년단
2020-01-05,84,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020-01-05,85,그 사람,아이유
2020-01-05,86,소우주 (Mikrokosmos),방탄소년단
2020-01-05,87,Trouble,EXO
2020-01-05,88,사랑의 재개발,유산슬
2020-01-05,89,텅 (Feat.김하온 (HAON)),빈첸
2020-01-05,90,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)"
2020-01-05,91,Popo (How deep is our love?),백예린 (Yerin Baek)
2020-01-05,92,나비효과 (Butterfly Effect),EXO
2020-01-05,93,춤 (Groove),EXO
2020-01-05,94,0310,백예린 (Yerin Baek)
2020-01-05,95,ROXANNE,Arizona Zervas
2020-01-05,96,지킬 (Jekyll),EXO
2020-01-05,97,그때의 우리,펀치 (Punch)
2020-01-05,98,노래방에서,장범준
2020-01-05,99,Ya Ya Ya,EXO
2020-01-05,100,오늘도 (Day After Day),EXO
2020-01-06,1,METEOR,창모 (CHANGMO)
2020-01-06,2,Psycho,Red Velvet (레드벨벳)
2020-01-06,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-06,4,Blueming,아이유
2020-01-06,5,늦은 밤 너의 집 앞 골목길에서,노을
2020-01-06,6,HIP,마마무 (Mamamoo)
2020-01-06,7,Square (2017),백예린 (Yerin Baek)
2020-01-06,8,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020-01-06,9,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-01-06,10,Love poem,아이유
2020-01-06,11,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-01-06,12,나의 오랜 연인에게,다비치
2020-01-06,13,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)","Idina Menzel, AURORA"
2020-01-06,14,헤어진 우리가 지켜야 할 것들,"양다일, 김나영"
2020-01-06,15,조금 취했어 (Prod. 2soo),임재현
2020-01-06,16,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-01-06,17,안녕,폴킴
2020-01-06,18,빌었어,창모 (CHANGMO)
2020-01-06,19,사랑이란 멜로는 없어,전상근
2020-01-06,20,십이월 이십오일의 고백,정승환
2020-01-06,21,이 번호로 전화해줘,바이브
2020-01-06,22,새 사랑,송하예
2020-01-06,23,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-01-06,24,있어줘요,장덕철
2020-01-06,25,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-01-06,26,2002,Anne-Marie
2020-01-06,27,달려,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-06,28,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020-01-06,29,먹구름,윤하 (YOUNHA)
2020-01-06,30,포장마차,황인욱
2020-01-06,31,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-01-06,32,첫 겨울이니까,"성시경, 아이유"
2020-01-06,33,니 소식,송하예
2020-01-06,34,다시 만날까 봐,V.O.S
2020-01-06,35,이별주,황인욱
2020-01-06,36,기억해줘요 내 모든 날과 그때를,거미
2020-01-06,37,BAND,"창모 (CHANGMO), Hash Swan, 김효은, ASH ISLAND"
2020-01-06,38,Obsession,EXO
2020-01-06,39,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020-01-06,40,시간의 바깥,아이유
2020-01-06,41,불티 (Spark),태연 (TAEYEON)
2020-01-06,42,"Show Yourself (From ""Frozen 2""/Soundtrack Version)","Evan Rachel Wood, Idina Menzel"
2020-01-06,43,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz)
2020-01-06,44,bad guy,Billie Eilish
2020-01-06,45,너를 만나,폴킴
2020-01-06,46,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020-01-06,47,그대라는 시,태연 (TAEYEON)
2020-01-06,48,워커홀릭,볼빨간사춘기
2020-01-06,49,Señorita,"Shawn Mendes, Camila Cabello"
2020-01-06,50,술이 문제야,"장혜진, 윤민수(바이브)"
2020-01-06,51,가을밤 떠난 너,케이시 (Kassy)
2020-01-06,52,잘 살고 있다,V.O.S
2020-01-06,53,Flower,윤미래
2020-01-06,54,Feel Special,TWICE (트와이스)
2020-01-06,55,Paris in the Rain,Lauv
2020-01-06,56,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020-01-06,57,허전해,폴킴
2020-01-06,58,사계 (Four Seasons),태연 (TAEYEON)
2020-01-06,59,헤어지자 (Prod. 정키),휘인 (Whee In)
2020-01-06,60,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020-01-06,61,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020-01-06,62,숨겨진 세상 (Into the Unknown End Credit Version) (겨울왕국2),태연 (TAEYEON)
2020-01-06,63,Santa Tell Me,Ariana Grande
2020-01-06,64,Snowman,Sia
2020-01-06,65,중2병,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-06,66,너에게 못했던 내 마지막 말은,다비치
2020-01-06,67,LION,(여자)아이들
2020-01-06,68,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020-01-06,69,주저하는 연인들을 위해,잔나비
2020-01-06,70,노을,다비치
2020-01-06,71,봄날,방탄소년단
2020-01-06,72,unlucky,아이유
2020-01-06,73,나의 어깨에 기대어요,10CM
2020-01-06,74,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020-01-06,75,샤넬 (Feat. 박봄),MC몽
2020-01-06,76,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020-01-06,77,헤어져줘서 고마워,벤
2020-01-06,78,벗,닐로(Nilo)
2020-01-06,79,날 보러 와요 (Come See Me),AOA
2020-01-06,80,우리 왜 헤어져야 해,신예영
2020-01-06,81,우리 어떻게 할까요,첸 (CHEN)
2020-01-06,82,All I Want for Christmas Is You,Mariah Carey
2020-01-06,83,솔직하게 말해서 나,김나영
2020-01-06,84,이별행동,이우
2020-01-06,85,IDOL,방탄소년단
2020-01-06,86,그때가 좋았어,케이시 (Kassy)
2020-01-06,87,그 사람,아이유
2020-01-06,88,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020-01-06,89,소우주 (Mikrokosmos),방탄소년단
2020-01-06,90,Trouble,EXO
2020-01-06,91,Popo (How deep is our love?),백예린 (Yerin Baek)
2020-01-06,92,나비효과 (Butterfly Effect),EXO
2020-01-06,93,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)"
2020-01-06,94,텅 (Feat.김하온 (HAON)),빈첸
2020-01-06,95,춤 (Groove),EXO
2020-01-06,96,0310,백예린 (Yerin Baek)
2020-01-06,97,ROXANNE,Arizona Zervas
2020-01-06,98,비,폴킴
2020-01-06,99,지킬 (Jekyll),EXO
2020-01-06,100,사랑의 재개발,유산슬
2020-01-07,1,METEOR,창모 (CHANGMO)
2020-01-07,2,Psycho,Red Velvet (레드벨벳)
2020-01-07,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-07,4,Blueming,아이유
2020-01-07,5,늦은 밤 너의 집 앞 골목길에서,노을
2020-01-07,6,HIP,마마무 (Mamamoo)
2020-01-07,7,Square (2017),백예린 (Yerin Baek)
2020-01-07,8,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020-01-07,9,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-01-07,10,Love poem,아이유
2020-01-07,11,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-01-07,12,나의 오랜 연인에게,다비치
2020-01-07,13,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)","Idina Menzel, AURORA"
2020-01-07,14,헤어진 우리가 지켜야 할 것들,"양다일, 김나영"
2020-01-07,15,조금 취했어 (Prod. 2soo),임재현
2020-01-07,16,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-01-07,17,빌었어,창모 (CHANGMO)
2020-01-07,18,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-01-07,19,안녕,폴킴
2020-01-07,20,사랑이란 멜로는 없어,전상근
2020-01-07,21,십이월 이십오일의 고백,정승환
2020-01-07,22,이 번호로 전화해줘,바이브
2020-01-07,23,새 사랑,송하예
2020-01-07,24,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-01-07,25,2002,Anne-Marie
2020-01-07,26,있어줘요,장덕철
2020-01-07,27,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-01-07,28,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020-01-07,29,포장마차,황인욱
2020-01-07,30,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-01-07,31,먹구름,윤하 (YOUNHA)
2020-01-07,32,니 소식,송하예
2020-01-07,33,다시 만날까 봐,V.O.S
2020-01-07,34,첫 겨울이니까,"성시경, 아이유"
2020-01-07,35,기억해줘요 내 모든 날과 그때를,거미
2020-01-07,36,Obsession,EXO
2020-01-07,37,이별주,황인욱
2020-01-07,38,BAND,"창모 (CHANGMO), Hash Swan, 김효은, ASH ISLAND"
2020-01-07,39,달려,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-07,40,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020-01-07,41,시간의 바깥,아이유
2020-01-07,42,불티 (Spark),태연 (TAEYEON)
2020-01-07,43,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz)
2020-01-07,44,"Show Yourself (From ""Frozen 2""/Soundtrack Version)","Evan Rachel Wood, Idina Menzel"
2020-01-07,45,bad guy,Billie Eilish
2020-01-07,46,그대라는 시,태연 (TAEYEON)
2020-01-07,47,너를 만나,폴킴
2020-01-07,48,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020-01-07,49,워커홀릭,볼빨간사춘기
2020-01-07,50,Señorita,"Shawn Mendes, Camila Cabello"
2020-01-07,51,술이 문제야,"장혜진, 윤민수(바이브)"
2020-01-07,52,Paris in the Rain,Lauv
2020-01-07,53,가을밤 떠난 너,케이시 (Kassy)
2020-01-07,54,Flower,윤미래
2020-01-07,55,잘 살고 있다,V.O.S
2020-01-07,56,Feel Special,TWICE (트와이스)
2020-01-07,57,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020-01-07,58,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020-01-07,59,허전해,폴킴
2020-01-07,60,사계 (Four Seasons),태연 (TAEYEON)
2020-01-07,61,헤어지자 (Prod. 정키),휘인 (Whee In)
2020-01-07,62,숨겨진 세상 (Into the Unknown End Credit Version) (겨울왕국2),태연 (TAEYEON)
2020-01-07,63,너에게 못했던 내 마지막 말은,다비치
2020-01-07,64,노을,다비치
2020-01-07,65,Snowman,Sia
2020-01-07,66,Santa Tell Me,Ariana Grande
2020-01-07,67,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020-01-07,68,LION,(여자)아이들
2020-01-07,69,주저하는 연인들을 위해,잔나비
2020-01-07,70,중2병,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-07,71,봄날,방탄소년단
2020-01-07,72,나의 어깨에 기대어요,10CM
2020-01-07,73,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020-01-07,74,unlucky,아이유
2020-01-07,75,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020-01-07,76,샤넬 (Feat. 박봄),MC몽
2020-01-07,77,헤어져줘서 고마워,벤
2020-01-07,78,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020-01-07,79,벗,닐로(Nilo)
2020-01-07,80,우리 왜 헤어져야 해,신예영
2020-01-07,81,날 보러 와요 (Come See Me),AOA
2020-01-07,82,우리 어떻게 할까요,첸 (CHEN)
2020-01-07,83,솔직하게 말해서 나,김나영
2020-01-07,84,이별행동,이우
2020-01-07,85,그때가 좋았어,케이시 (Kassy)
2020-01-07,86,All I Want for Christmas Is You,Mariah Carey
2020-01-07,87,IDOL,방탄소년단
2020-01-07,88,비,폴킴
2020-01-07,89,소우주 (Mikrokosmos),방탄소년단
2020-01-07,90,그 사람,아이유
2020-01-07,91,Trouble,EXO
2020-01-07,92,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020-01-07,93,나비효과 (Butterfly Effect),EXO
2020-01-07,94,춤 (Groove),EXO
2020-01-07,95,가끔은,정효빈
2020-01-07,96,지킬 (Jekyll),EXO
2020-01-07,97,Popo (How deep is our love?),백예린 (Yerin Baek)
2020-01-07,98,크리스마스니까,"박효신, 성시경, 이석훈, 서인국, VIXX (빅스)"
2020-01-07,99,Ya Ya Ya,EXO
2020-01-07,100,텅 (Feat.김하온 (HAON)),빈첸
2020-01-08,1,METEOR,창모 (CHANGMO)
2020-01-08,2,Psycho,Red Velvet (레드벨벳)
2020-01-08,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-08,4,Blueming,아이유
2020-01-08,5,늦은 밤 너의 집 앞 골목길에서,노을
2020-01-08,6,HIP,마마무 (Mamamoo)
2020-01-08,7,Square (2017),백예린 (Yerin Baek)
2020-01-08,8,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020-01-08,9,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-01-08,10,Love poem,아이유
2020-01-08,11,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-01-08,12,나의 오랜 연인에게,다비치
2020-01-08,13,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)","Idina Menzel, AURORA"
2020-01-08,14,빌었어,창모 (CHANGMO)
2020-01-08,15,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-01-08,16,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-01-08,17,조금 취했어 (Prod. 2soo),임재현
2020-01-08,18,헤어진 우리가 지켜야 할 것들,"양다일, 김나영"
2020-01-08,19,안녕,폴킴
2020-01-08,20,사랑이란 멜로는 없어,전상근
2020-01-08,21,십이월 이십오일의 고백,정승환
2020-01-08,22,이 번호로 전화해줘,바이브
2020-01-08,23,새 사랑,송하예
2020-01-08,24,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-01-08,25,2002,Anne-Marie
2020-01-08,26,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-01-08,27,있어줘요,장덕철
2020-01-08,28,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020-01-08,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-01-08,30,포장마차,황인욱
2020-01-08,31,니 소식,송하예
2020-01-08,32,다시 만날까 봐,V.O.S
2020-01-08,33,기억해줘요 내 모든 날과 그때를,거미
2020-01-08,34,BAND,"창모 (CHANGMO), Hash Swan, 김효은, ASH ISLAND"
2020-01-08,35,Obsession,EXO
2020-01-08,36,이별주,황인욱
2020-01-08,37,첫 겨울이니까,"성시경, 아이유"
2020-01-08,38,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020-01-08,39,불티 (Spark),태연 (TAEYEON)
2020-01-08,40,시간의 바깥,아이유
2020-01-08,41,bad guy,Billie Eilish
2020-01-08,42,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz)
2020-01-08,43,"Show Yourself (From ""Frozen 2""/Soundtrack Version)","Evan Rachel Wood, Idina Menzel"
2020-01-08,44,너를 만나,폴킴
2020-01-08,45,그대라는 시,태연 (TAEYEON)
2020-01-08,46,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020-01-08,47,워커홀릭,볼빨간사춘기
2020-01-08,48,Señorita,"Shawn Mendes, Camila Cabello"
2020-01-08,49,먹구름,윤하 (YOUNHA)
2020-01-08,50,달려,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-08,51,술이 문제야,"장혜진, 윤민수(바이브)"
2020-01-08,52,가을밤 떠난 너,케이시 (Kassy)
2020-01-08,53,Paris in the Rain,Lauv
2020-01-08,54,Feel Special,TWICE (트와이스)
2020-01-08,55,Flower,윤미래
2020-01-08,56,잘 살고 있다,V.O.S
2020-01-08,57,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020-01-08,58,사계 (Four Seasons),태연 (TAEYEON)
2020-01-08,59,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020-01-08,60,허전해,폴킴
2020-01-08,61,헤어지자 (Prod. 정키),휘인 (Whee In)
2020-01-08,62,숨겨진 세상 (Into the Unknown End Credit Version) (겨울왕국2),태연 (TAEYEON)
2020-01-08,63,너에게 못했던 내 마지막 말은,다비치
2020-01-08,64,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020-01-08,65,LION,(여자)아이들
2020-01-08,66,주저하는 연인들을 위해,잔나비
2020-01-08,67,봄날,방탄소년단
2020-01-08,68,Snowman,Sia
2020-01-08,69,나의 어깨에 기대어요,10CM
2020-01-08,70,중2병,"The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-08,71,Santa Tell Me,Ariana Grande
2020-01-08,72,노을,다비치
2020-01-08,73,unlucky,아이유
2020-01-08,74,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020-01-08,75,헤어져줘서 고마워,벤
2020-01-08,76,샤넬 (Feat. 박봄),MC몽
2020-01-08,77,날 보러 와요 (Come See Me),AOA
2020-01-08,78,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020-01-08,79,우리 왜 헤어져야 해,신예영
2020-01-08,80,우리 어떻게 할까요,첸 (CHEN)
2020-01-08,81,벗,닐로(Nilo)
2020-01-08,82,솔직하게 말해서 나,김나영
2020-01-08,83,그때가 좋았어,케이시 (Kassy)
2020-01-08,84,이별행동,이우
2020-01-08,85,IDOL,방탄소년단
2020-01-08,86,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020-01-08,87,All I Want for Christmas Is You,Mariah Carey
2020-01-08,88,소우주 (Mikrokosmos),방탄소년단
2020-01-08,89,그 사람,아이유
2020-01-08,90,Trouble,EXO
2020-01-08,91,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020-01-08,92,나비효과 (Butterfly Effect),EXO
2020-01-08,93,춤 (Groove),EXO
2020-01-08,94,지킬 (Jekyll),EXO
2020-01-08,95,가끔은,정효빈
2020-01-08,96,비,폴킴
2020-01-08,97,Ya Ya Ya,EXO
2020-01-08,98,ROXANNE,Arizona Zervas
2020-01-08,99,Popo (How deep is our love?),백예린 (Yerin Baek)
2020-01-08,100,오늘도 (Day After Day),EXO
2020-01-09,1,METEOR,창모 (CHANGMO)
2020-01-09,2,Psycho,Red Velvet (레드벨벳)
2020-01-09,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","The Quiett, 팔로알토 (Paloalto), 염따, 딥플로우, 사이먼 도미닉"
2020-01-09,4,Blueming,아이유
2020-01-09,5,늦은 밤 너의 집 앞 골목길에서,노을
2020-01-09,6,HIP,마마무 (Mamamoo)
2020-01-09,7,Square (2017),백예린 (Yerin Baek)
2020-01-09,8,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020-01-09,9,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-01-09,10,Love poem,아이유
2020-01-09,11,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-01-09,12,나의 오랜 연인에게,다비치
2020-01-09,13,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)","Idina Menzel, AURORA"
2020-01-09,14,빌었어,창모 (CHANGMO)
2020-01-09,15,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-01-09,16,조금 취했어 (Prod. 2soo),임재현
2020-01-09,17,너를 사랑하고 있어,백현 (BAEKHYUN)
2020-01-09,18,안녕,폴킴
2020-01-09,19,헤어진 우리가 지켜야 할 것들,"양다일, 김나영"
2020-01-09,20,사랑이란 멜로는 없어,전상근
2020-01-09,21,십이월 이십오일의 고백,정승환
2020-01-09,22,이 번호로 전화해줘,바이브
2020-01-09,23,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
